IdentificacaoMateria,DadosBasicosMateria,Classificacoes,Assunto,AtualizacoesRecentes
"{'CodigoMateria': '162483', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00701', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 701/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8632673'}","{'EmentaMateria': 'Estabelece regras sobre prescrição e fornecimento de lentes oftálmicas com função corretiva ou terapêutica.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI FEDERAL ,  INCLUSÃO ,  INFRAÇÃO ,  LEGISLAÇÃO SANITARIA ,  FORNECIMENTO ,  VENDA ,  COMERCIO ,  LENTE DE GRAU ,  OFTALMOLOGIA ,  AUSENCIA ,  PRESCRIÇÃO MEDICA . CRIAÇÃO ,  LEI FEDERAL ,  NORMAS GERAIS ,  PRESCRIÇÃO MEDICA ,  FORNECIMENTO ,  LENTE DE GRAU ,  OFTALMOLOGIA ,  FUNÇÃO ,  CORREÇÃO ,  PRODUTO TERAPEUTICO .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-12'}","{'Classificacao': {'CodigoClasse': '33808942', 'DescricaoClasse': 'Saúde', 'DescricaoClasseHierarquica': 'Política Social / Saúde'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'EVENTO_LEGISLATIVO', 'DataUltimaAtualizacao': '2024-03-25 19:04:54'}}"
"{'CodigoMateria': '162487', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00705', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 705/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8632788'}","{'EmentaMateria': 'Estabelece medidas temporárias de proteção comercial aos insumos industriais estratégicos e suas matérias primas nas condições especificadas.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  PROVIDENCIA ,  PRAZO DETERMINADO ,  PROTEÇÃO ,  COMERCIO ,  INSUMO ,  MATERIA-PRIMA ,  UTILIZAÇÃO ,  INDUSTRIA ,  ESTRATEGIA ,  DESENVOLVIMENTO INDUSTRIAL ,  INDUSTRIA NACIONAL .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-12'}","{'Classificacao': {'CodigoClasse': '33804850', 'DescricaoClasse': 'Indústria, Comércio e Serviços', 'DescricaoClasseHierarquica': 'Economia e Desenvolvimento / Indústria, Comércio e Serviços'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-20 20:15:04'}}"
"{'CodigoMateria': '162488', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00706', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 706/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8632801'}","{'EmentaMateria': 'Altera a Lei nº 10.826, de 22 de dezembro de 2003, para tipificar como crime a conduta daquele que porta arma de fogo sob a influência de álcool ou de qualquer outra substância psicoativa que determine dependência.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI FEDERAL ,  TIPICIDADE ,  CRIME ,  CONDUTA ,  PORTE DE ARMA ,  ARMA DE FOGO ,  INFLUENCIA ,  BEBIDA ALCOOLICA ,  PSICOTROPICO ,  CARACTERIZAÇÃO ,  DEPENDENCIA .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-12'}","{'Classificacao': {'CodigoClasse': '33805617', 'DescricaoClasse': 'Direito Penal e Penitenciário', 'DescricaoClasseHierarquica': 'Jurídico / Direito Penal e Penitenciário'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-20 20:15:04'}}"
"{'CodigoMateria': '162490', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00707', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 707/2024', 'IndicadorTramitando': 'Não', 'IdentificacaoProcesso': '8632826'}","{'EmentaMateria': 'Altera a Lei Complementar nº 152, de 3 de dezembro de 2015, para dispor sobre a aposentadoria compulsória aos ocupantes de cargos em comissão.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI COMPLEMENTAR ,  INCLUSÃO ,  OCUPANTE ,  CARGO EM COMISSÃO ,  NORMAS ,  APOSENTADORIA COMPULSORIA .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-12'}","{'Classificacao': {'CodigoClasse': '33685955', 'DescricaoClasse': 'Servidores Públicos', 'DescricaoClasseHierarquica': 'Administração Pública / Agentes Públicos / Servidores Públicos'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-20 20:15:03'}}"
"{'CodigoMateria': '162494', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00708', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 708/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8632855'}","{'EmentaMateria': 'Altera a Lei n° 9.427, de 26 de dezembro de 1996, para vedar a inclusão das perdas não técnicas de energia elétrica nas tarifas de fornecimento de energia elétrica praticadas pelas concessionárias e permissionárias do serviço público de distribuição de energia elétrica.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI FEDERAL ,  PROIBIÇÃO ,  AGENCIA NACIONAL DE ENERGIA ELETRICA (ANEEL) ,  INCLUSÃO ,  COBERTURA ,  PERDA ,  TARIFAS ,  FORNECIMENTO ,  ENERGIA ELETRICA ,  CONCESSIONARIA ,  PERMISSIONARIA ,  SERVIÇO PUBLICO ,  DISTRIBUIÇÃO .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-12'}","{'Classificacao': {'CodigoClasse': '33805242', 'DescricaoClasse': 'Energia', 'DescricaoClasseHierarquica': 'Infraestrutura / Minas e Energia / Energia'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-20 20:15:03'}}"
"{'CodigoMateria': '162495', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00709', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 709/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8632866'}","{'EmentaMateria': 'Concede isenção total da tarifa de energia elétrica aos consumidores atingidos por enchentes e alagamentos.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  CONCESSÃO ,  ISENÇÃO ,  TARIFAS ,  ENERGIA ELETRICA ,  CONSUMIDOR ,  AREA ,  INUNDAÇÃO ,  REQUISITOS ,  REQUERIMENTO ,  CUSTEIO ,  Fundo Nacional para Calamidades Públicas, Proteção e Defesa Civil (Funcap) .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-12'}","{'Classificacao': [{'CodigoClasse': '33805242', 'DescricaoClasse': 'Energia', 'DescricaoClasseHierarquica': 'Infraestrutura / Minas e Energia / Energia'}, {'CodigoClasse': '33809453', 'DescricaoClasse': 'Calamidade Pública e Emergência Social', 'DescricaoClasseHierarquica': 'Política Social / Proteção Social / Calamidade Pública e Emergência Social'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-20 20:15:03'}}"
"{'CodigoMateria': '162496', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00710', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 710/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8632881'}","{'EmentaMateria': 'Altera a Lei nº 12.379, de 06 de janeiro de 2011, que dispõe sobre o Sistema Nacional de Viação, para aperfeiçoar os mecanismos de gestão e segurança das rodovias brasileiras.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI FEDERAL ,  APERFEIÇOAMENTO ,  GESTÃO ,  SEGURANÇA ,  RODOVIA ,  AMBITO ,  SISTEMA NACIONAL DE VIAÇÃO .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-12'}","{'Classificacao': {'CodigoClasse': '33805167', 'DescricaoClasse': 'Transporte Terrestre', 'DescricaoClasseHierarquica': 'Infraestrutura / Viação e Transportes / Transporte Terrestre'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-20 20:15:03'}}"
"{'CodigoMateria': '162498', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00713', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 713/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8632920'}","{'EmentaMateria': 'Acrescenta o art. 23-A à Lei nº 8.212, de 24 de julho de 1991, para dispor sobre a contribuição previdenciária da empresa que, em virtude de processo de automação, reduzir a utilização de mão-de-obra.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI FEDERAL ,  FIXAÇÃO ,  PERCENTAGEM ,  CONTRIBUIÇÃO PREVIDENCIARIA ,  EMPRESA ,  SEGURIDADE SOCIAL ,  HIPOTESE ,  REDUÇÃO ,  MÃO DE OBRA ,  MOTIVO ,  PROCESSO ,  AUTOMAÇÃO .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-12'}","{'Classificacao': {'CodigoClasse': '34951911', 'DescricaoClasse': 'Contribuição Previdenciária', 'DescricaoClasseHierarquica': 'Economia e Desenvolvimento / Tributos / Contribuição Previdenciária'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-20 20:15:04'}}"
"{'CodigoMateria': '162535', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '02221', 'AnoMateria': '2023', 'DescricaoObjetivoProcesso': 'Revisora', 'DescricaoIdentificacaoMateria': 'PL 2221/2023', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8633103'}","{'EmentaMateria': 'Altera a Lei nº 8.080, de 19 de setembro de 1990 (Lei Orgânica da Saúde), para dispor sobre o atendimento de mulheres vítimas de violência em ambiente privativo e individualizado nos serviços de saúde prestados no âmbito do Sistema Único de Saúde.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI ORGANICA ,  SAUDE ,  ATENDIMENTO ,  MULHER ,  VITIMA ,  VIOLENCIA ,  DIREITO ,  LOCAL ,  GARANTIA ,  PRIVACIDADE ,  RESTRIÇÃO ,  ACESSO ,  TERCEIROS ,  AUSENCIA ,  AUTORIZAÇÃO ,  PACIENTE ,  AMBITO ,  SISTEMA UNICO DE SAUDE (SUS) .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-12'}","{'Classificacao': [{'CodigoClasse': '33808942', 'DescricaoClasse': 'Saúde', 'DescricaoClasseHierarquica': 'Política Social / Saúde'}, {'CodigoClasse': '33809408', 'DescricaoClasse': 'Mulheres', 'DescricaoClasseHierarquica': 'Política Social / Proteção Social / Mulheres'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'EVENTO_LEGISLATIVO', 'DataUltimaAtualizacao': '2024-03-25 13:03:25'}}"
"{'CodigoMateria': '162552', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00734', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 734/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8633532'}","{'EmentaMateria': 'Altera a Lei nº 12.850, de 2 de agosto de 2013, para prever o procedimento administrativo de confisco de bens, independente do juízo penal, a ser instaurado pelo Ministério Público e homologado pelo Poder Judiciário, em caso de crime relacionado à atuação de organização criminosa.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI FEDERAL ,  PREVISÃO ,  PROCEDIMENTO ADMINISTRATIVO ,  CONFISCO ,  BENS ,  INSTAURAÇÃO ,  MINISTERIO PUBLICO ,  HOMOLOGAÇÃO ,  JUDICIARIO ,  HIPOTESE ,  CRIME ,  ATUAÇÃO ,  ORGANIZAÇÃO CRIMINOSA .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-13'}","{'Classificacao': {'CodigoClasse': '33805422', 'DescricaoClasse': 'Processo Penal', 'DescricaoClasseHierarquica': 'Jurídico / Processo / Processo Penal'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-25 12:45:02'}}"
"{'CodigoMateria': '162556', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00739', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 739/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8633583'}","{'EmentaMateria': 'Altera a Lei nº 13.146, de 6 de julho de 2015, que institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência), para dispor sobre a dispensa de produção de provas adicionais para que a pessoa regularmente inscrita no Cadastro-Inclusão possa usufruir regularmente dos direitos, prerrogativas e faculdades previstos para as pessoas com deficiência.', 'IndexacaoMateria': 'ALTERAÇÃO ,  LEI FEDERAL ,  ESTATUTO ,  PESSOA COM DEFICIENCIA ,  CADASTRO ,  INCLUSÃO ,  DISPENSA ,  PRODUÇÃO ,  ADICIONAL ,  PROVA ,  COMPROVAÇÃO ,  DEFICIENCIA ,  USUFRUTO ,  EXERCICIO ,  DIREITOS ,  PRERROGATIVA .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-13'}","{'Classificacao': {'CodigoClasse': '33809423', 'DescricaoClasse': 'Pessoas com Deficiência', 'DescricaoClasseHierarquica': 'Política Social / Proteção Social / Pessoas com Deficiência'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-25 12:45:02'}}"
"{'CodigoMateria': '162560', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00740', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 740/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8633612'}","{'EmentaMateria': 'Dispõe sobre a proibição de cobrança de taxa pela confecção, registro ou expedição de diploma e certificado de conclusão de curso por instituição de ensino.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  PROIBIÇÃO ,  COBRANÇA ,  TAXA ,  CONFECÇÃO ,  REGISTRO ,  EXPEDIÇÃO ,  DIPLOMA ,  CERTIFICADO ,  CONCLUSÃO ,  CURSOS ,  ESTABELECIMENTO DE ENSINO .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-13'}","{'Classificacao': {'CodigoClasse': '33808972', 'DescricaoClasse': 'Educação', 'DescricaoClasseHierarquica': 'Política Social / Educação'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-25 12:45:02'}}"
"{'CodigoMateria': '162588', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00748', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 748/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8634108'}","{'EmentaMateria': 'Altera o art. 25 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para ampliar as hipóteses de legítima defesa, nos casos de invasão de domicílio.', 'IndexacaoMateria': 'ALTERAÇÃO ,  CODIGO PENAL ,  LEGITIMA DEFESA ,  HIPOTESE ,  INVASÃO ,  DOMICILIO ,  RESIDENCIA ,  IMOVEL ,  VEICULOS ,  UTILIZAÇÃO ,  ARTEFATOS ,  DEFESA .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-13'}","{'Classificacao': {'CodigoClasse': '33805617', 'DescricaoClasse': 'Direito Penal e Penitenciário', 'DescricaoClasseHierarquica': 'Jurídico / Direito Penal e Penitenciário'}}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-25 12:45:03'}}"
"{'CodigoMateria': '162592', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00759', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 759/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8634270'}","{'EmentaMateria': 'Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para ampliar a aplicação do confisco alargado, conferir legitimidade ao terceiro de boa-fé para demonstrar a inexistência de incompatibilidade ou a procedência lícita do patrimônio e prever a utilização de medidas assecuratórias para garantir a disponibilidade dos bens ou direitos com requerimento de perda.', 'IndexacaoMateria': 'POSSIBILIDADE ,  UTILIZAÇÃO ,  MEDIDAS ACAUTELATORIAS ,  SEQUESTRO ,  HIPOTECA ,  CONFISCO ,  PRODUTO ,  CRIME . ALTERAÇÃO ,  LEI FEDERAL ,  CODIGO PENAL ,  CONFISCO ,  PRODUTO ,  CRIME ,  POSSIBILIDADE ,  CONDENADO ,  TERCEIROS ,  DEMONSTRAÇÃO ,  REGULARIDADE ,  PROCEDENCIA .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-13'}","{'Classificacao': [{'CodigoClasse': '33805422', 'DescricaoClasse': 'Processo Penal', 'DescricaoClasseHierarquica': 'Jurídico / Processo / Processo Penal'}, {'CodigoClasse': '33805617', 'DescricaoClasse': 'Direito Penal e Penitenciário', 'DescricaoClasseHierarquica': 'Jurídico / Direito Penal e Penitenciário'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-25 12:45:03'}}"
"{'CodigoMateria': '162594', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00761', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 761/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8634292'}","{'EmentaMateria': 'Institui diretrizes para a conservação e a recuperação da fauna e da flora ameaçadas de extinção, altera as Leis nºs 6.938, de 31 de agosto de 1981, que dispõe sobre a Política Nacional do Meio Ambiente, seus fins e mecanismos de formulação e aplicação, e dá outras providências, para prever medidas compensatórias voltadas à preservação e à recuperação das espécies da flora e da fauna ameaçadas de extinção nos processos de licenciamento ambiental; e 9.605, de 12 de fevereiro de 1998, que dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, e dá outras providências, para majorar as penas dos crimes praticados contra a fauna e a flora ameaçadas de extinção.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  DIRETRIZ ,  CONSERVAÇÃO ,  RECUPERAÇÃO ,  FAUNA ,  FLORA ,  AMEAÇA ,  EXTINÇÃO . ALTERAÇÃO ,  LEI FEDERAL ,  AUMENTO ,  PENA ,  CRIME CONTRA O MEIO AMBIENTE ,  ESPECIE ,  AMEAÇA ,  EXTINÇÃO ,  FAUNA ,  FLORA . ALTERAÇÃO ,  LEI FEDERAL ,  Política Nacional do Meio Ambiente ,  PRINCIPIO JURIDICO ,  PROTEÇÃO ,  ESPECIE ,  AMEAÇA ,  EXTINÇÃO ,  LICENÇA AMBIENTAL ,  EXIGENCIA ,  PROVIDENCIA ,  PRESERVAÇÃO ,  RECUPERAÇÃO ,  FAUNA ,  FLORA .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-13'}","{'Classificacao': [{'CodigoClasse': '33809694', 'DescricaoClasse': 'Proteção aos Animais', 'DescricaoClasseHierarquica': 'Meio Ambiente / Proteção aos Animais'}, {'CodigoClasse': '33809709', 'DescricaoClasse': 'Vegetação Nativa', 'DescricaoClasseHierarquica': 'Meio Ambiente / Vegetação Nativa'}, {'CodigoClasse': '33809799', 'DescricaoClasse': 'Crimes e Infrações Ambientais', 'DescricaoClasseHierarquica': 'Meio Ambiente / Crimes e Infrações Ambientais'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-25 12:45:04'}}"
"{'CodigoMateria': '162597', 'SiglaCasaIdentificacaoMateria': 'SF', 'NomeCasaIdentificacaoMateria': 'Senado Federal', 'SiglaSubtipoMateria': 'PL', 'DescricaoSubtipoMateria': 'PROJETO DE LEI', 'NumeroMateria': '00762', 'AnoMateria': '2024', 'DescricaoObjetivoProcesso': 'Iniciadora', 'DescricaoIdentificacaoMateria': 'PL 762/2024', 'IndicadorTramitando': 'Sim', 'IdentificacaoProcesso': '8634339'}","{'EmentaMateria': 'Institui o Auxílio Emergencial Financeiro, para fins de que trata a Lei 13.153, de 2015, destinado a socorrer e assistir famílias com renda mensal média de até 5 (cinco) salários mínimos, afetadas por desastres, especialmente a seca ou estiagem extremas, nos municípios em que tenha sido declarado estado de calamidade ou situação de emergência, reconhecidos em ato oficial do Munícipio, Distrito Federal, Estado ou Governo Federal.', 'IndexacaoMateria': 'CRIAÇÃO ,  LEI FEDERAL ,  AUXILIO ,  RENDA MENSAL ,  PRAZO DETERMINADO ,  EMERGENCIA ,  FAMILIA ,  BAIXA RENDA ,  VITIMA ,  DESASTRE ,  SECA ,  DOMICILIO ,  MUNICIPIOS ,  DECRETAÇÃO ,  CALAMIDADE PUBLICA ,  ESTADO DE EMERGENCIA .', 'IndicadorComplementar': 'Não', 'DataApresentacao': '2024-03-13'}","{'Classificacao': [{'CodigoClasse': '33809363', 'DescricaoClasse': 'Assistência Social', 'DescricaoClasseHierarquica': 'Política Social / Proteção Social / Assistência Social'}, {'CodigoClasse': '33809453', 'DescricaoClasse': 'Calamidade Pública e Emergência Social', 'DescricaoClasseHierarquica': 'Política Social / Proteção Social / Calamidade Pública e Emergência Social'}]}",,"{'Atualizacao': {'InformacaoAtualizada': 'PUBLICACAO_OFICIAL', 'DataUltimaAtualizacao': '2024-03-25 12:45:04'}}"
